225,133667,32296,32846,18836,27039,140489,34063,32327,6143,0
10241,9191,34506,17281,8971,2611,15564,41060,2911,79970,0
183910,11233,48908,18264,3098,13442,1596,47241,11994,13295,0
97077,4345,18925,12362,1250,2890,7787,1892,953,8681,1
29695,11293,9025,86642,13432,4152,14166,32420,11826,9076,1
14316,311920,11859,7542,67927,7272,9538,29059,10690,4619,1
2940,26492,7557,7583,7746,7640,157,1578,1405,15310,1
180037,16329,25591,3277,2929,8687,32181,10451,64568,129312,1
8195,6459,8177,4096,17924,13148,27000,2069,26449,2616,1
33785,3910,7534,14764,17139,28468,7307,867,660,23928,0
13125,82879,34120,271,21172,40194,60905,45667,2460,1316,0
2947,973,6227,7223,7687,116250,2667,1015,27602,892,0
1380363,6020,5369,1185,26109,0,0,0,0,0,1
1932,1724,2334,112,112,101235,14867,23217,4369,632,0
3503,4822,47347,639,15424,12957,114,6305,7176,5938,1
9508,3101,3694,653,653,12656,2320,1832,11372,12916,1
626685,25640,22514,62261,18112,225452,9562,405576,8846,8312,0
2878,14235,2915,52851,7339,34439,2688,17677,9736,4272,1
0,332,1212,0,0,0,0,0,0,0,1
