51.8,36.2,29.8,528254.0,98408.1,550.2,129.2,2.4,1
45.1,33.9,32.6,449831.1,78445.4,415.0,153.6,2.5,1
41.5,25.5,28.1,612774.3,89395.2,794.1,107.0,3.1,0
43.0,27.8,24.7,551338.2,72095.3,530.6,89.1,3.1,0
39.6,26.1,34.5,580917.1,89501.0,694.9,113.5,2.5,0
38.9,29.4,26.2,577422.7,80051.2,487.8,197.3,2.7,0
42.8,33.0,33.7,729190.5,106101.0,729.5,110.9,2.0,1
44.0,39.8,31.2,558770.5,110135.9,638.2,123.0,1.9,0
45.2,31.0,26.4,636975.8,83950.2,671.2,152.1,2.6,1
38.8,32.0,30.7,552528.9,81331.5,566.5,90.9,2.6,1
32.6,33.0,39.8,642633.5,105489.5,728.5,88.0,2.6,1
45.3,37.2,39.4,590687.9,109691.5,641.9,99.5,2.4,1
39.0,29.7,30.0,579952.3,90599.4,735.6,119.3,3.0,0
50.6,32.0,25.5,510843.2,86794.9,573.1,120.4,2.6,0
39.8,39.1,37.9,535328.1,101437.5,557.8,124.1,2.3,1
48.2,28.8,30.0,524235.9,93930.4,560.0,145.9,2.3,1
47.3,31.5,39.9,583813.0,91107.6,517.7,94.3,3.2,1
43.8,22.2,19.7,364762.3,60437.8,368.8,105.5,2.7,1
32.6,33.0,24.0,557032.266667,74507.3333333,559.4,65.5,2.13333333333,1
48.3,44.3,37.2,644262.7,113102.0,599.8,119.8,2.0,0
44.7,33.0,33.4,537048.2,96255.6,454.4,72.6,2.8,1
48.3,25.5,24.4,631645.1,69659.2,435.9,101.5,2.5,0
49.8,37.4,22.2,462476.9,86626.9,465.0,88.7,2.2,0
48.8,28.2,32.2,590451.7,90637.0,622.3,150.4,3.0,0
39.7,25.7,32.2,508748.6,81104.7,579.4,101.2,3.0,0
42.6,33.0,30.6,575666.2,99935.9,667.8,95.5,2.8,1
53.2,24.9,34.4,568277.5,96199.4,551.3,140.0,3.1,1
35.7,26.4,27.1,536088.5,72122.7,536.8,146.7,2.0,1
43.7,33.3,30.1,555774.3,86117.2,604.9,100.1,2.8,0
41.4,23.4,34.0,594781.5,88120.8,597.3,121.2,2.7,1
45.1,34.5,34.6,513321.5,105616.9,414.3,172.4,2.5,0
35.4,30.5,22.4,505363.0,72407.5,422.0,112.7,2.0,0
42.6,31.7,27.0,584860.7,92752.0,720.8,105.2,2.1,1
49.3,28.6,31.0,694380.9,101167.1,699.4,121.1,2.8,1
32.4,34.5,31.9,613871.6,83315.4,588.7,82.6,2.4,0
41.2,34.8,30.4,568953.9,89415.3,606.9,108.6,2.3,1
42.0,34.0,36.6,648500.5,111422.1,675.2,92.7,3.0,0
39.6,32.4,31.8,586813.3,97227.3,595.8,75.0,2.0,0
42.9,29.4,27.9,533812.1,78055.8,527.8,122.6,2.1,1
43.0,36.8,25.1,478727.6,82792.8,464.6,122.1,1.8,1
37.8,33.6,28.7,651712.2,91415.3,768.4,113.9,2.2,1
33.2,27.5,26.0,569746.0,86618.9,532.6,98.7,2.4,1
33.3,28.7,24.2,449723.0,79029.0,604.6,98.4,2.1,0
53.6,33.9,25.8,435054.2,88798.1,480.3,126.4,2.6,1
40.1,33.9,35.5,511159.1,90370.9,487.6,62.8,2.8,0
43.4,29.2,28.6,446866.7,83308.6,468.8,78.6,3.0,0
47.1,34.7,38.3,651187.0,108347.8,602.9,119.7,3.1,1
31.6,29.6,32.4,646264.9,97193.1,753.4,84.1,2.6,0
34.3,29.7,25.5,553870.1,85401.8,672.3,71.4,1.9,0
32.9,28.2,35.4,526547.0,86133.1,616.0,88.9,2.2,1
52.2,28.8,29.8,512868.0,86881.6,536.9,159.3,2.7,0
39.2,27.9,28.8,550860.3,83881.9,511.8,119.6,2.4,1
37.9,26.0,23.2,447610.9,66133.3,512.9,97.8,2.3,1
53.6,29.2,31.0,549186.0,84906.7,485.8,166.3,2.9,1
51.4,32.0,31.1,474132.2,100179.1,530.0,131.7,2.3,1
34.6,31.2,35.7,579120.7,88793.7,582.7,93.5,1.9,0
44.0,30.3,30.4,583848.2,90137.5,535.1,96.7,2.3,0
46.2,25.4,21.6,442067.6,71246.6,438.6,112.1,2.7,1
35.1,27.4,32.3,578409.9,87869.0,622.5,105.5,2.8,1
35.6,28.9,29.6,586575.0,87645.0,631.2,130.0,2.4,0
52.7,35.0,32.5,588294.6,98599.4,625.9,115.9,2.4,1
47.4,31.5,30.6,565898.5,82200.5,459.1,109.9,2.8,1
45.7,32.9,30.7,500776.9,87290.7,421.5,103.0,2.4,0
37.7,30.2,36.0,589349.3,95124.6,538.4,107.3,3.0,1
46.1,26.7,23.7,516289.7,78329.0,595.6,115.5,3.0,1
53.9,23.7,26.4,479912.7,65657.9,486.4,125.9,3.5,1
41.8,28.8,30.6,553900.3,84234.9,580.4,110.0,2.9,0
30.6,30.4,32.2,596304.8,91736.5,598.4,112.1,2.5,1
39.8,33.6,27.9,652791.5,83901.5,448.2,136.8,2.8,1
39.1,29.6,29.8,549487.9,81541.1,581.3,110.4,2.7,0
47.3,27.6,30.1,647521.0,108520.0,662.3,104.9,2.6,1
43.8,30.7,31.2,604080.7,94552.4,655.2,106.3,3.1,1
48.7,31.5,28.2,543930.0,77808.4,610.1,144.3,3.0,1
40.7,31.0,30.9,635691.0,89922.4,569.3,85.9,2.0,0
37.0285714286,34.2571428571,26.3857142857,533909.5,91617.1714286,622.242857143,102.342857143,2.12857142857,1
35.4,30.7,33.4,675739.3,99127.5,652.9,84.4,3.1,0
40.7,32.1,29.5,501527.4,81681.3,470.1,129.5,2.1,1
43.5,30.6,27.9,567817.433333,93312.3333333,621.333333333,118.266666667,2.5,0
40.9,24.1,26.8,531032.9,80706.1,643.0,97.4,2.4,1
43.7,27.6,35.6,609912.1,103068.4,604.7,105.6,2.4,1
41.2,27.8,24.9,517432.4,81814.0,578.6,76.2,2.4,1
44.9,26.0,26.1,574480.4,81290.0,578.9,132.6,2.3,0
44.3,23.6,18.3,320039.7,61240.4,431.3,137.9,2.5,0
41.1,31.4,27.4,520951.8,93543.3,582.5,87.0,2.9,1
39.6,30.2,30.9,506785.7,80703.3,578.6,85.3,2.2,0
48.6,28.3,21.9,399709.1,68803.2,411.5,127.9,2.6,0
38.9,35.3,37.5,605168.6,93992.3,603.3,92.5,2.6,1
49.7,33.7,31.5,454586.6,85293.6,415.9,129.3,2.6,1
35.7,23.6,36.6,536852.9,96532.3,611.6,100.1,3.5,1
41.9,32.0,28.0,493137.1,84849.5,521.3,79.0,2.3,0
43.0,30.1,32.1,555363.2,92863.0,474.4,114.4,2.9,0
44.6,28.4,32.7,672593.9,107087.2,687.7,118.3,3.8,0
41.0,31.0,35.4,671030.7,94687.5,745.5,105.9,2.5,1
45.3,30.2,24.8,505907.4,76028.2,556.1,123.1,2.6,0
34.4,27.4,25.7,496336.2,73420.0,487.2,83.9,2.7,0
38.7,26.8,24.9,598744.6,87474.3,739.2,130.0,2.7,1
44.3,32.1,30.0,560382.0,95649.3,648.4,69.0,1.9,1
31.0,34.6,31.2,609200.2,82438.2,584.6,117.6,2.2,1
35.4,27.4,29.9,584508.8,82000.6,668.5,127.7,2.6,0
39.6,28.7,39.6,745596.7,101611.6,711.6,85.5,2.2,0
46.7,28.9,29.5,525798.3,87479.7,552.9,137.0,2.7,1
37.4,26.7,33.7,514888.9,78683.4,548.9,131.6,1.9,0
37.5,33.1,26.8,659743.3,85377.8,625.3,108.3,2.6,0
33.9,29.2,30.9,584283.8,77047.6,606.1,112.2,2.4,1
40.6,34.0,34.0,619602.2,94077.4,416.8,136.7,2.7,0
34.7,31.8,33.7,746905.9,115123.5,836.3,84.7,2.4,1
46.3,32.5,36.5,649713.4,107081.7,619.3,108.7,2.7,0
39.7,28.3,33.7,463827.2,83083.7,495.4,115.8,2.5,0
51.5,30.6,28.8,540223.8,87283.6,481.2,110.0,2.9,1
40.8,35.6,27.1,551577.7,79831.8,481.5,91.1,2.2,0
47.5,29.8,24.6,491772.1,82224.9,498.0,129.0,2.2,0
40.2,26.8,21.7,476773.2,73287.3,584.7,93.4,2.1,1
44.5,27.7,36.4,566885.8,91609.0,457.5,71.9,2.9,0
44.4,30.7,32.0,683923.5,97355.5,831.2,113.2,3.0,1
33.8,32.1,24.3,492990.2,72094.6,595.0,103.3,1.6,0
37.3,27.1,31.8,602016.4,92654.7,654.8,114.1,2.9,1
45.7,26.0,25.1,492122.5,77021.8,488.6,147.9,2.6,0
37.6,29.8,30.9,470943.2,80577.8,547.2,109.5,3.2,0
39.7,30.2,27.2,536937.4,81808.9,613.8,81.6,2.3,0
46.2,33.5,34.7,623055.2,106377.8,722.0,90.4,2.3,1
46.6,34.4,27.8,549692.7,94001.6,461.5,79.8,1.8,1
38.6,26.8,32.2,438857.3,79623.0,471.0,80.9,2.7,0
35.1,29.4,31.9,626663.8,92432.1,637.5,105.0,2.1,0
49.1,30.6,29.8,575473.1,95377.5,631.3,116.5,2.5,0
33.5,28.0,22.4,536234.75,70055.0,527.05,108.45,1.6,0
38.9,40.3,33.6,788210.5,108194.0,619.7,109.3,2.1,0
43.4,33.4,32.5,626014.9,93498.2,640.6,103.9,2.5,0
40.3,22.6,20.7,463610.1,73036.7,527.7,122.6,2.0,1
38.5,33.2,25.7,450164.5,73322.4,444.7,134.6,2.5,0
54.3,26.0,25.9,355069.4,74249.1,431.7,117.6,2.6,0
40.3,33.7,26.4,530166.8,87654.3,651.1,125.8,2.3,1
39.8,21.7,25.8,511635.7,70784.0,472.0,110.6,2.3,1
42.1,33.3,39.6,581304.8,98220.9,535.3,84.3,2.9,0
41.6,32.6,27.8,524125.9,82759.1,597.1,76.3,2.4,0
49.8,33.1,32.6,574473.0,93618.7,529.7,98.7,2.2,1
38.4,26.5,32.4,617167.8,83744.6,691.2,75.9,2.6,1
36.5,35.8,30.7,714133.1,83651.8,664.1,107.0,1.9,0
51.6,31.3,33.8,590647.2,104594.1,621.8,142.6,2.8,0
46.9,27.1,32.8,629319.2,92199.4,718.8,120.5,2.9,1
38.2,30.3,31.2,528154.1,88990.0,532.2,107.2,2.3,0
41.0,34.1,29.5,551858.6,92265.3,557.2,84.7,2.1,0
45.3,29.6,32.2,585878.7,107672.0,576.2,68.1,2.5,1
47.7,33.4,27.5,611925.8,95537.6,525.5,154.8,2.0,1
48.4,31.6,35.4,618623.3,100172.5,659.8,98.6,2.8,0
35.7333333333,32.4666666667,32.9333333333,553232.5,78730.2333333,480.7,118.866666667,3.3,1
46.1,33.8,32.4,630711.9,92530.9,583.0,106.5,2.3,0
40.7,35.6,33.6,502054.6,90232.6,527.4,74.8,1.9,1
36.5,28.0,38.1,569915.6,91895.5,687.6,54.2,2.7,0
41.0,31.5,29.2,483222.6,75710.7,395.0,81.1,2.6,0
46.0,37.0,33.6,621123.5,94608.8,544.4,89.4,2.1,1
38.3,26.95,19.9,440746.35,65499.75,543.2,81.4,1.85,1
42.6,36.3333333333,17.2666666667,362428.133333,65187.9333333,383.2,144.0,1.76666666667,0
38.9,34.1,32.4,513306.5,82489.3,461.9,83.2,2.5,1
41.4,30.1,32.7,599491.8,92488.6,724.9,105.6,2.9,0
44.5,32.0,36.1,631638.1,94545.7,685.1,109.5,2.3,1
52.5,34.0,36.8,532056.6,103860.5,528.0,83.2,3.0,0
37.4,34.8,29.4,658866.1,99611.5,709.0,76.7,1.8,0
37.1,37.9,40.7,681925.8,115823.1,689.8,87.1,2.5,0
49.2,27.0,32.7,542906.6,93104.1,549.4,105.8,2.5,1
36.0,30.2,27.9,511766.2,81846.7,579.3,96.7,1.8,0
37.6,33.7,22.1,534051.6,79059.0,535.4,107.1,2.4,0
43.0,29.0,27.9,502792.5,80003.4,586.0,109.3,3.3,0
57.3,32.5,28.8,603593.9,92221.5,425.3,111.1,2.0,0
49.5,28.1,33.1,582172.1,89216.2,601.7,132.1,2.9,1
42.3,34.2,24.4,467964.3,70554.5,509.6,105.1,1.7,0
40.8,31.0,38.5,548008.9,99437.4,507.2,58.8,3.1,1
37.0,28.6,29.2,505035.7,80920.1,455.4,99.6,2.6,0
39.1,30.0,34.4,630425.8,102465.6,716.1,106.4,2.6,0
35.25,32.0,22.175,433176.525,70409.3,357.975,66.65,1.725,0
36.6,29.3,20.4,432189.4,76153.4,491.2,88.2,2.1,0
41.3,24.9,23.5,574368.8,72483.8,611.3,121.7,2.3,0
52.7,38.0,30.0,573955.5,92528.0,588.5,90.8,2.0,0
39.8,29.3,21.1,470267.1,77211.2,623.3,106.6,2.2,1
44.5,28.9,33.7,513713.0,91421.5,546.2,134.8,2.6,0
46.0,31.6,28.3,553032.4,91207.6,538.2,105.0,3.0,0
41.9,24.3,26.4,462197.0,66546.4,437.4,145.5,2.9,0
36.4,24.8,31.7,547047.1,84303.6,585.7,110.8,2.3,0
47.0,35.0,32.2,556344.1,82745.1,608.6,180.1,2.8,0
38.6,42.2,28.8,663153.7,100124.6,668.5,111.1,1.9,0
56.1,30.3,21.1,477989.4,76554.9,463.7,137.5,2.9,1
41.8,34.7,35.0,695914.8,109333.4,707.8,102.6,2.1,1
43.2,28.0,32.0,555410.2,94949.0,533.8,110.5,2.3,1
47.0,21.9,23.6,527922.2,78655.3,643.0,131.7,3.1,0
45.7,32.6,36.9,505847.1,86932.2,424.9,98.4,2.6,0
46.8,34.9,30.1,541844.0,91263.8,599.1,103.0,2.3,0
42.6,25.55,25.15,587945.2,72065.25,565.1,115.75,2.4,1
44.6,36.1,31.6,628833.6,85420.2,420.6,96.7,2.4,0
29.0,27.1,28.4,564367.866667,78902.0,714.033333333,76.5,2.46666666667,0
33.5,29.4,26.7,599196.1,78940.2,665.1,113.6,2.1,0
44.3,30.3,43.2,713453.1,111969.0,665.9,127.7,2.6,1
32.2,29.4,24.6,621943.1,82428.7,793.5,88.7,2.0,1
41.4,29.5,24.7,519729.0,72021.2,518.6,119.8,2.4,0
43.9,29.8,29.4,656733.3,96729.5,696.0,127.1,2.3,1
50.4,38.8,32.2,578106.5,90060.1,547.9,129.2,2.6,1
35.8,37.2,41.8,681685.8,101415.8,639.3,100.2,2.0,0
41.7,26.8,24.0,435391.5,69280.7,446.2,130.4,2.1,0
51.2,27.8,26.1,509540.9,77267.0,513.7,119.1,2.8,1
51.6,30.1,26.6,554144.6,81772.3,488.9,164.8,3.0,1
47.0,28.7,36.1,532798.1,94634.6,567.5,126.5,2.9,1
45.3,32.3,32.5,608326.2,93125.1,593.3,125.8,2.5,1
35.3,26.1,30.3,604847.4,90738.9,778.5,112.7,2.2,1
38.2,30.9,36.3,575776.2,95119.1,681.9,83.5,2.2,1
47.9,31.7,30.7,559679.9,90726.0,532.1,118.5,3.2,0
41.9,29.3,36.6,565673.1,107105.3,686.8,106.6,2.6,1
42.7,34.6,35.6,636266.4,99818.1,658.6,121.3,2.6,0
47.9,33.5,29.5,550578.4,73781.5,460.7,129.5,2.2,0
39.0,27.6,29.2,584885.3,85051.3,551.1,102.9,2.5,1
36.9,28.1,28.1,573292.4,82156.4,633.9,88.7,2.9,0
34.6,29.9,32.7,628522.9,84886.6,517.0,126.8,1.9,1
44.8,28.7,33.7,496350.1,88763.4,533.4,121.5,2.9,1
39.8,30.7,31.0,638812.1,83368.4,635.9,79.1,2.7,0
42.1,32.9,26.6,645883.7,84068.2,571.4,113.2,2.4,0
41.4,29.7,30.9,532520.6,88697.7,591.5,141.0,2.1,1
45.6,36.1,41.9,467093.2,91249.7,445.4,127.5,2.5,1
40.6,34.1,26.0,526674.5,80026.1,645.2,99.7,2.0,1
52.8,25.1,25.4,472007.5,84317.4,486.6,90.0,2.9,1
46.1,32.6,25.6,469349.1,77224.1,462.2,94.1,1.8,0
35.4,37.8,40.2,598407.2,106310.3,590.1,106.3,2.9,0
41.3,25.4,31.4,596984.9,82574.6,556.3,118.0,2.9,1
37.8,32.6,34.6,643209.0,90254.3,652.7,82.4,2.6,1
41.0,39.4,33.6,475633.2,93243.6,432.1,103.8,2.6,0
38.3,30.8,40.7,668842.3,120900.0,657.4,94.5,3.0,1
45.3,29.8,26.8,558524.6,78401.7,475.5,141.1,2.7,1
43.3,31.9,29.2,449974.7,86786.5,475.4,91.4,2.3,1
46.6,31.2,31.7,651439.5,95488.0,738.2,147.3,2.7,1
36.1,32.4,37.5,560314.2,90074.5,550.7,104.4,2.3,0
39.0,27.1,25.2,451269.0,70632.1,463.5,96.9,2.5,0
31.6,31.7,28.2,504089.2,78369.2,556.2,87.7,1.9,0
39.3,24.2,27.9,510896.7,76262.1,677.7,154.1,3.0,1
45.2,30.2,19.4,401875.7,62052.6,329.6,136.6,1.8,0
45.5,31.5,35.2,528111.5,86355.0,427.3,86.3,2.3,1
33.6,23.9,36.2,595440.6,98259.3,585.5,79.6,2.4,0
38.5777777778,37.4888888889,23.5555555556,479053.677778,78532.5888889,409.866666667,71.2888888889,2.01111111111,0
41.0,39.5,34.9,695625.5,93252.9,537.7,103.2,2.0,1
39.8,28.4,28.3,432066.9,76764.4,413.8,89.5,2.4,0
43.1,30.1,27.1,527825.0,80467.7,607.1,128.5,2.6,1
38.6,29.1,36.8,554155.6,94966.7,569.9,114.6,2.5,0
36.1,37.8,33.9,647260.8,86276.1,526.1,77.6,2.3,0
43.7,33.7,30.7,549528.2,87403.0,550.1,86.6,2.3,0
32.0666666667,30.1,26.6333333333,593181.133333,70776.3,513.866666667,113.366666667,2.56666666667,0
45.4,31.0,28.6,465404.9,82729.0,527.2,90.6,2.7,1
41.8,29.1,32.8,650484.5,94578.9,686.6,89.2,3.2,1
47.7,28.4,19.7,422589.2,71296.7,424.9,137.6,2.2,1
42.4,21.5,31.5,576017.5,82923.5,430.1,109.8,3.2,0
41.4,30.8,23.9,589064.0,81507.8,665.0,76.9,2.9,0
51.3,41.2,37.6,602230.2,107809.6,446.9,74.7,2.9,0
44.0,33.6,32.4,425054.8,78002.6,362.5,109.8,2.0,1
40.2333333333,35.8666666667,26.8333333333,457269.2,82142.5,488.666666667,63.1,1.5,1
37.2428571429,30.4571428571,22.8714285714,424358.114286,73647.2285714,526.157142857,93.7142857143,1.98571428571,0
40.5,25.1,30.1,523506.6,82007.0,696.2,111.5,3.1,0
44.5,29.6,32.6,601434.7,95563.9,608.3,103.1,2.8,1
40.4,30.3,25.5,459025.4,65865.4,392.2,101.2,2.2,0
50.7,30.0,29.4,402105.2,83464.1,470.1,125.7,2.3,0
36.4,28.3,36.9,717740.6,98034.2,694.1,82.6,2.1,1
44.3,39.8,32.2,715014.1,100648.4,723.3,105.2,2.1,1
37.9,30.0,33.1,579857.1,92831.1,611.7,98.0,2.3,1
44.9,32.2,37.3,548493.5,96518.1,523.9,76.8,3.1,1
41.5,35.4,26.9,602676.2,90627.8,634.9,115.9,2.5,0
33.4,31.5,35.3,610127.6,96929.5,670.8,110.9,2.4,0
39.2,25.8,32.0,610540.7,79623.6,506.4,88.0,2.9,1
39.4,32.0,30.2,643214.3,102450.9,768.2,96.5,2.1,1
37.3,33.7,24.7,469706.9,67120.5,412.9,91.8,1.0,1
29.2,32.2,36.6,619513.5,90154.6,685.7,90.3,2.3,0
39.3,33.4,32.2,605622.6,93720.3,689.1,101.3,1.8,0
51.7,32.0,32.5,627898.0,107241.1,749.3,142.0,3.1,1
31.5,31.0,33.8,735387.1,87453.6,742.8,88.3,2.9,1
46.5,34.9,24.1,411814.9,62195.1,296.0,141.8,2.8,1
32.6,27.2,27.8,503093.9,73946.7,485.0,64.2,2.1,0
34.2,28.9,33.2,680545.8,86465.9,604.6,113.8,2.1,0
34.6,34.7,26.9,651410.2,83812.5,636.2,130.8,2.5,0
37.5,26.1,25.7,482038.6,81484.6,697.2,120.0,2.2,1
48.2,29.5,27.9,461983.4,73401.9,414.8,115.2,2.4,1
51.6,32.5,29.0,523720.8,84600.0,543.7,103.6,2.6,0
40.6,23.2,28.9,524105.6,84991.8,504.0,140.9,2.5,1
42.1,29.0,32.1,599656.7,90516.3,677.6,129.4,2.6,1
50.0333333333,34.0333333333,24.1666666667,499920.4,79819.2666667,386.466666667,140.5,2.56666666667,0
37.5,19.2,22.2,484281.3,57313.3,506.9,122.4,2.3,1
40.3,25.2,23.9,503776.4,76676.2,573.7,108.0,2.3,1
43.6,35.1,38.1,691133.3,107404.1,688.9,110.5,2.8,0
39.1666666667,30.9333333333,31.6333333333,566656.433333,96612.5333333,642.333333333,95.2,2.8,0
41.6,28.6,25.7,469738.2,70794.7,550.9,132.9,2.3,0
47.6,33.3,31.6,657962.5,102381.6,734.2,118.3,2.6,1
33.4,27.4,25.4,591444.3,81031.8,670.9,121.4,1.8,0
44.9,29.3,27.2,530558.6,89752.4,484.7,63.3,2.5,0
50.5,23.8,25.1,459315.6,71415.6,389.3,118.3,2.8,0
39.4,31.0,37.6,490467.9,92589.4,523.5,84.6,2.7,1
37.8,28.5,32.9,543290.7,86866.4,658.4,90.5,2.5,1
32.6,24.1,37.6,564787.3,83630.4,594.9,120.1,3.3,1
32.3,31.7,28.3,469374.7,76058.3,559.5,67.4,2.3,1
39.2,33.9,40.9,618515.3,109600.5,726.0,110.0,2.3,0
37.7,31.7,33.4,595066.3,80809.4,498.4,102.0,2.7,1
52.8,27.9,24.5,407859.6,78150.3,452.3,126.1,2.5,0
48.0,28.5,35.7,522097.0,96073.2,598.9,123.2,2.8,1
41.6,22.7,27.2,495533.5,65327.8,469.1,130.3,2.8,1
45.8,33.1,31.2,563095.5,90853.7,559.1,102.1,2.7,1
42.7,25.4,29.8,546509.6,83915.8,602.3,50.5,2.5,0
36.9,28.4,28.5,528476.1,79990.8,532.3,70.3,2.0,1
42.6,30.8,32.3,551989.2,96988.6,709.4,88.7,2.5,1
39.7,30.0,24.5,556057.1,74815.5,666.1,98.3,2.4,0
41.1,30.8,37.4,704078.0,102998.3,675.2,108.5,2.8,1
36.9,30.7,28.3,517811.4,76915.8,622.4,87.4,2.5,0
49.0,28.7,30.7,551364.1,91961.9,550.4,143.9,2.5,1
45.2,26.8,28.7,618007.4,83689.0,545.5,151.6,3.2,0
37.8,30.9,34.4,717321.6,91409.3,630.3,81.8,2.9,1
42.35,22.75,27.15,541971.4,78202.45,585.7,141.25,2.7,1
53.2,27.4,22.1,505713.7,85713.0,561.4,109.5,2.3,1
34.7,28.0,25.9,554377.8,76866.0,506.1,116.4,2.0,1
41.9,31.0,38.4,552667.9,110631.9,582.4,72.8,3.2,1
46.2,33.8,23.2,544710.3,79210.9,405.4,164.9,2.2,1
43.6,27.8,24.0,391233.1,66656.1,447.1,117.2,2.0,0
43.6,33.0,31.4,607771.2,96076.0,705.1,109.3,1.8,0
35.9,25.4,30.6,506618.8,83408.2,484.0,91.7,2.4,1
33.9333333333,22.5,21.5333333333,454159.133333,69528.4,571.933333333,93.2666666667,2.06666666667,1
26.2,30.4,34.7,641958.5,96294.1,764.1,80.0,2.8,1
35.4,34.3,33.5,638331.4,94802.3,688.7,94.6,2.8,1
46.7,26.9,23.0,456432.1,69386.3,463.0,118.3,2.2,0
47.7,29.8,23.2,563505.9,79324.6,458.4,91.2,2.2,0
34.2,29.8,33.4,597240.8,89537.9,586.8,102.1,3.0,0
47.4,32.3,29.7,410604.7,78701.6,431.6,56.4,2.8,0
36.7,34.2,33.1,503672.3,82183.1,482.5,72.5,2.2,0
36.0,30.3,26.6,656695.1,91952.6,636.9,88.8,2.4,1
29.1,33.9,31.3,650415.5,93445.6,638.6,72.3,2.4,1
38.3,31.9,21.7,442480.8,64205.5,400.8,115.1,2.1,0
49.0,33.6,33.2,499987.6,87420.8,497.4,153.9,2.4,1
42.4428571429,29.3142857143,33.7571428571,561709.742857,96333.3714286,594.5,72.3714285714,2.1,1
28.1,31.2,28.8,482907.9,80684.7,581.6,59.3,1.6,0
43.1,31.0,26.5,561089.4,93672.1,655.6,120.6,2.0,1
51.1,29.5,34.5,455710.1,91670.5,534.6,138.3,2.8,1
41.4,35.6,30.1,532795.1,89327.5,483.5,104.7,2.6,1
39.1,35.4,39.9,562678.3,105080.0,600.4,53.3,2.9,0
45.4,18.5,19.8,485145.0,63730.3,564.5,133.6,3.0,0
39.1,32.1,40.3,743474.3,111690.1,820.2,89.3,2.4,0
37.5,29.1,37.5,599206.1,98318.2,696.8,101.5,2.7,0
42.9,33.4,31.6,698540.1,94091.5,655.2,135.3,2.5,0
38.7,37.1,23.9,492040.8,84301.8,510.6,73.6,1.9,1
44.0,35.0,26.9,606377.0,90497.2,565.7,83.2,1.6,0
43.9,25.0,37.7,589745.6,91812.9,535.1,149.1,2.9,0
44.9,30.4,24.9,574867.2,80485.4,596.4,116.0,2.2,0
33.0,40.25,26.525,578159.225,72549.95,518.575,92.875,1.625,0
39.1,32.5,28.7,687580.5,98434.9,798.5,98.6,2.0,0
40.9,32.8,28.7,558459.4,79453.3,381.8,107.8,2.0,0
37.9,29.4,38.8,579419.8,92931.6,459.4,128.9,2.6,1
34.2,25.6,29.3,575679.4,84515.2,710.2,94.0,2.1,0
43.7,33.1,25.9,505111.6,79156.2,563.1,95.2,2.8,0
45.1,27.8,31.2,520871.8,86436.1,636.2,94.7,2.9,1
47.3,29.1,28.4,491523.1,93766.3,547.4,69.9,2.7,0
43.3,28.9,26.0,477461.1,71710.6,395.3,113.4,2.0,1
37.1,31.5,31.9,644523.4,95094.8,592.4,133.3,2.9,1
