48.8,28.2,32.2,590451.7,90637.0,622.3,150.4,3.0,35.3,33.1,29.3,592975.6,91518.1,652.6,59.6,1.7,0
42.6,33.0,30.6,575666.2,99935.9,667.8,95.5,2.8,50.9,27.5,30.6,545045.4,86117.7,467.3,86.4,3.1,1
53.2,24.9,34.4,568277.5,96199.4,551.3,140.0,3.1,31.7,26.0,24.8,674014.6,77225.1,706.1,74.9,2.3,1
35.7,26.4,27.1,536088.5,72122.7,536.8,146.7,2.0,29.0,23.4,34.3,663829.6,78625.8,660.2,98.0,2.7,1
45.1,34.5,34.6,513321.5,105616.9,414.3,172.4,2.5,50.4,34.2,27.5,503764.5,86534.6,503.0,156.7,2.4,0
35.4,30.5,22.4,505363.0,72407.5,422.0,112.7,2.0,41.7,29.9,37.1,647317.3,114955.7,741.9,125.0,2.5,0
42.6,31.7,27.0,584860.7,92752.0,720.8,105.2,2.1,44.7,29.2,31.6,576611.4,87814.4,636.7,117.8,2.9,1
49.3,28.6,31.0,694380.9,101167.1,699.4,121.1,2.8,50.3777777778,26.5111111111,20.9888888889,481304.844444,70354.3222222,454.444444444,151.266666667,3.05555555556,1
32.4,34.5,31.9,613871.6,83315.4,588.7,82.6,2.4,55.9,34.2,29.5,470226.2,86846.6,445.3,134.5,2.3,0
41.2,34.8,30.4,568953.9,89415.3,606.9,108.6,2.3,42.6,29.3,30.3,569579.6,87123.2,629.0,143.8,3.5,1
42.0,34.0,36.6,648500.5,111422.1,675.2,92.7,3.0,44.0,33.5,37.2,655885.6,98392.1,584.5,99.6,2.5,0
39.6,32.4,31.8,586813.3,97227.3,595.8,75.0,2.0,39.0,41.1,34.9,626054.5,107302.0,789.3,56.6,1.5,0
43.0,36.8,25.1,478727.6,82792.8,464.6,122.1,1.8,50.2,30.9,25.8,456173.7,80777.1,420.6,136.5,2.2,1
37.8,33.6,28.7,651712.2,91415.3,768.4,113.9,2.2,40.0,31.7,28.8,570504.6,82002.0,573.9,84.5,2.2,1
36.3,27.3,23.4,539432.4,77263.2,510.0,86.6,2.1,40.2,32.6,34.7,579712.3,90756.9,452.8,91.0,2.9,0
33.2,27.5,26.0,569746.0,86618.9,532.6,98.7,2.4,37.2,33.9,34.7,646491.4,101355.4,671.9,85.9,2.7,1
33.3,28.7,24.2,449723.0,79029.0,604.6,98.4,2.1,35.1,28.7,35.1,601478.4,98672.9,656.4,78.7,2.7,0
40.1,33.9,35.5,511159.1,90370.9,487.6,62.8,2.8,46.6,30.2,39.7,542726.1,101204.4,531.2,87.7,2.6,0
43.4,29.2,28.6,446866.7,83308.6,468.8,78.6,3.0,31.7,33.2,27.3,620026.4,82040.0,517.7,98.3,2.3,0
47.1,34.7,38.3,651187.0,108347.8,602.9,119.7,3.1,41.2,30.4,26.8,488497.2,85078.2,527.9,103.4,2.4,1
31.6,29.6,32.4,646264.9,97193.1,753.4,84.1,2.6,48.6,38.8666666667,36.5666666667,599983.433333,109635.2,558.666666667,99.7666666667,2.7,0
34.3,29.7,25.5,553870.1,85401.8,672.3,71.4,1.9,43.2,26.3,31.5,624303.9,104170.6,775.9,136.1,2.7,0
32.9,28.2,35.4,526547.0,86133.1,616.0,88.9,2.2,41.8,29.8,35.0,651515.3,99787.6,575.5,118.4,2.4,1
52.2,28.8,29.8,512868.0,86881.6,536.9,159.3,2.7,41.4,28.0,27.1,595226.1,83364.5,710.5,119.8,2.3,0
36.8,27.1,29.3,567396.9,86715.1,520.9,99.9,2.2,36.5,30.7,27.2,582184.4,84494.4,587.2,82.2,2.3,1
37.9,26.0,23.2,447610.9,66133.3,512.9,97.8,2.3,29.9,27.2,33.3,597265.2,96372.5,744.7,72.7,2.5,1
53.6,29.2,31.0,549186.0,84906.7,485.8,166.3,2.9,41.05,27.25,27.95,480688.25,85688.8,586.1,106.05,2.8,1
51.4,32.0,31.1,474132.2,100179.1,530.0,131.7,2.3,40.5,28.1,30.4,475698.4,84399.0,602.8,80.9,3.2,1
34.6,31.2,35.7,579120.7,88793.7,582.7,93.5,1.9,42.9,31.7,26.9,589173.6,96243.1,645.6,86.3,2.0,0
44.0,30.3,30.4,583848.2,90137.5,535.1,96.7,2.3,40.3,29.6,23.8,430012.0,62555.8,366.8,59.5,2.2,0
46.2,25.4,21.6,442067.6,71246.6,438.6,112.1,2.7,42.2,25.8,28.5,721637.5,101853.4,699.3,84.0,2.9,1
35.6,28.9,29.6,586575.0,87645.0,631.2,130.0,2.4,41.1,28.3,23.9,514392.3,66240.0,488.7,130.8,2.7,0
52.7,35.0,32.5,588294.6,98599.4,625.9,115.9,2.4,32.4,29.0,33.6,604594.3,96610.4,795.4,78.8,2.7,1
45.7,32.9,30.7,500776.9,87290.7,421.5,103.0,2.4,50.6,40.9,31.8,593419.3,97285.0,504.7,87.9,2.2,0
37.7,30.2,36.0,589349.3,95124.6,538.4,107.3,3.0,38.0,32.7,32.8,708386.6,90777.2,568.1,102.3,1.8,1
46.1,26.7,23.7,516289.7,78329.0,595.6,115.5,3.0,57.9,34.2,38.4,632765.2,103202.7,553.4,149.6,2.6,1
53.9,23.7,26.4,479912.7,65657.9,486.4,125.9,3.5,47.8,21.9,28.0,500509.0,85437.4,527.5,155.2,3.1,1
41.8,28.8,30.6,553900.3,84234.9,580.4,110.0,2.9,34.0,28.1,33.1,644345.0,102456.9,773.8,84.3,2.7,0
30.6,30.4,32.2,596304.8,91736.5,598.4,112.1,2.5,46.1,38.1,23.7,546680.6,86590.7,575.8,108.4,2.7,1
39.1,29.6,29.8,549487.9,81541.1,581.3,110.4,2.7,33.0,27.6,27.4,523860.1,84329.1,582.9,109.8,2.2,0
47.3,27.6,30.1,647521.0,108520.0,662.3,104.9,2.6,27.8,26.9,26.0,551665.6,70268.6,549.2,103.5,2.4,1
43.8,30.7,31.2,604080.7,94552.4,655.2,106.3,3.1,43.8,24.5,32.3,530157.9,78947.8,491.5,91.8,3.3,1
48.7,31.5,28.2,543930.0,77808.4,610.1,144.3,3.0,64.9,25.4,19.3,391270.7,61811.3,313.4,146.7,2.6,1
37.0285714286,34.2571428571,26.3857142857,533909.5,91617.1714286,622.242857143,102.342857143,2.12857142857,43.0,33.9,29.0,497873.1,84828.7,529.4,107.7,2.1,1
35.4,30.7,33.4,675739.3,99127.5,652.9,84.4,3.1,45.1,35.1,30.8,522309.6,85103.9,544.8,123.2,2.1,0
40.7,32.1,29.5,501527.4,81681.3,470.1,129.5,2.1,43.4,23.4,21.2,343324.1,70010.8,410.5,149.8,2.5,1
43.5,30.6,27.9,567817.433333,93312.3333333,621.333333333,118.266666667,2.5,39.5,33.7,33.8,648902.9,99311.7,539.9,114.0,2.5,0
40.9,24.1,26.8,531032.9,80706.1,643.0,97.4,2.4,48.1,37.4,28.7,463640.8,89075.5,531.3,117.8,2.2,1
43.7,27.6,35.6,609912.1,103068.4,604.7,105.6,2.4,37.1,30.3,23.2,458208.6,69266.1,516.5,110.0,2.4,1
41.2,27.8,24.9,517432.4,81814.0,578.6,76.2,2.4,48.6,27.9,19.2,437863.8,63939.2,480.9,117.8,2.2,1
44.9,26.0,26.1,574480.4,81290.0,578.9,132.6,2.3,28.4,32.7,33.6,674403.1,95909.8,820.0,94.9,1.9,0
44.3,23.6,18.3,320039.7,61240.4,431.3,137.9,2.5,35.6,26.5,30.2,539527.5,72242.3,453.0,116.8,2.9,0
41.1,31.4,27.4,520951.8,93543.3,582.5,87.0,2.9,45.1,26.0,26.0,581746.8,83968.2,674.2,78.0,2.6,1
39.6,30.2,30.9,506785.7,80703.3,578.6,85.3,2.2,43.4,29.0,26.1,500825.9,84809.4,463.2,117.5,2.3,0
48.6,28.3,21.9,399709.1,68803.2,411.5,127.9,2.6,37.9,31.1,39.1,666679.6,108998.9,690.2,104.4,2.4,0
49.7,33.7,31.5,454586.6,85293.6,415.9,129.3,2.6,38.4,38.8,29.1,575588.7,89835.5,606.3,95.0,1.9,1
35.7,23.6,36.6,536852.9,96532.3,611.6,100.1,3.5,46.7,27.5,26.7,491619.7,77684.3,496.2,136.8,2.7,1
41.9,32.0,28.0,493137.1,84849.5,521.3,79.0,2.3,40.8,26.1,27.2,507500.3,71440.2,475.6,120.5,2.7,0
43.0,30.1,32.1,555363.2,92863.0,474.4,114.4,2.9,44.1,28.2,32.9,555312.6,84493.6,467.1,135.7,3.2,0
44.6,28.4,32.7,672593.9,107087.2,687.7,118.3,3.8,42.5,27.1,36.6,711339.4,100728.7,676.5,124.1,2.9,0
41.0,31.0,35.4,671030.7,94687.5,745.5,105.9,2.5,39.9,30.5,30.2,594638.6,87048.8,526.5,94.0,2.3,1
45.3,30.2,24.8,505907.4,76028.2,556.1,123.1,2.6,39.1333333333,35.1333333333,37.9666666667,682982.1,105394.3,757.266666667,130.666666667,1.76666666667,0
34.4,27.4,25.7,496336.2,73420.0,487.2,83.9,2.7,44.4,29.2,35.5,654597.3,102266.7,667.4,114.8,2.3,0
38.7,26.8,24.9,598744.6,87474.3,739.2,130.0,2.7,36.0,30.1,33.0,660426.2,100247.7,819.1,95.7,2.6,1
41.5,36.0,29.8,537378.0,102042.8,668.1,135.1,2.6,35.8,33.9,30.6,645403.7,86708.3,634.8,110.9,1.9,0
44.3,32.1,30.0,560382.0,95649.3,648.4,69.0,1.9,48.9,29.4,29.2,542168.6,76906.6,477.9,148.8,2.7,1
31.0,34.6,31.2,609200.2,82438.2,584.6,117.6,2.2,41.1,29.0,27.2,414427.6,72119.8,387.3,123.2,2.4,1
39.6,28.7,39.6,745596.7,101611.6,711.6,85.5,2.2,40.2,26.8,40.9,689389.8,111148.3,813.5,100.0,3.1,0
46.7,28.9,29.5,525798.3,87479.7,552.9,137.0,2.7,51.4,31.3,25.3,527839.3,81474.4,588.0,115.7,2.6,1
37.5,33.1,26.8,659743.3,85377.8,625.3,108.3,2.6,45.7,31.2,25.6,552217.9,88606.3,555.7,98.9,2.1,0
33.9,29.2,30.9,584283.8,77047.6,606.1,112.2,2.4,50.9,24.5,25.3,437914.5,73692.6,435.5,151.0,3.0,1
34.7,31.8,33.7,746905.9,115123.5,836.3,84.7,2.4,39.25,33.35,24.0,402367.1,82284.85,527.15,129.75,1.55,1
46.3,32.5,36.5,649713.4,107081.7,619.3,108.7,2.7,40.3,42.3,39.8,777284.9,127332.9,745.7,72.6,2.5,0
39.7,28.3,33.7,463827.2,83083.7,495.4,115.8,2.5,45.3,28.0,26.4,526433.8,77299.6,443.6,139.2,2.9,0
51.5,30.6,28.8,540223.8,87283.6,481.2,110.0,2.9,42.7,25.9,31.7,588809.7,99548.8,634.9,107.3,2.4,1
47.5,29.8,24.6,491772.1,82224.9,498.0,129.0,2.2,41.5,30.4,28.7,506934.0,79610.0,500.6,103.1,2.7,0
40.2,26.8,21.7,476773.2,73287.3,584.7,93.4,2.1,40.1,28.0,30.6,689877.5,86730.3,732.5,107.6,2.8,1
44.4,30.7,32.0,683923.5,97355.5,831.2,113.2,3.0,53.1,27.4,26.7,525898.8,81439.9,406.7,214.4,2.9,1
33.8,32.1,24.3,492990.2,72094.6,595.0,103.3,1.6,45.3333333333,39.0666666667,27.7,533505.366667,82232.8333333,543.4,126.3,2.26666666667,0
37.3,27.1,31.8,602016.4,92654.7,654.8,114.1,2.9,39.3,27.8,32.1,633772.8,80076.7,636.3,92.0,3.3,1
45.7,26.0,25.1,492122.5,77021.8,488.6,147.9,2.6,40.4,25.5,23.3,557236.9,79652.8,578.4,126.7,2.5,0
39.7,30.2,27.2,536937.4,81808.9,613.8,81.6,2.3,39.3,31.0,26.8,510785.1,77371.6,465.1,129.6,2.4,0
46.2,33.5,34.7,623055.2,106377.8,722.0,90.4,2.3,52.8,30.4,26.7,447168.1,80962.7,439.4,137.0,3.0,1
48.7,38.9,26.7,562338.6,96137.8,452.9,79.3,1.7,41.6,35.8,43.6,618178.5,107404.7,537.0,71.7,2.6,1
38.6,26.8,32.2,438857.3,79623.0,471.0,80.9,2.7,40.3,34.3,32.9,542931.6,86377.8,500.4,116.2,2.5,0
35.1,29.4,31.9,626663.8,92432.1,637.5,105.0,2.1,36.3,29.6,32.7,728113.4,112212.9,832.4,100.3,2.5,0
49.1,30.6,29.8,575473.1,95377.5,631.3,116.5,2.5,38.4,26.0,29.4,611576.8,91386.9,709.9,69.7,2.5,0
33.5,28.0,22.4,536234.75,70055.0,527.05,108.45,1.6,39.4,34.9,34.1,740011.3,99235.8,766.1,97.3,2.1,0
38.9,40.3,33.6,788210.5,108194.0,619.7,109.3,2.1,46.6,42.6,39.1,601339.2,111991.9,552.9,53.4,2.1,0
43.4,33.4,32.5,626014.9,93498.2,640.6,103.9,2.5,45.1,27.7,30.2,595925.6,94975.8,657.6,109.8,2.7,0
40.3,22.6,20.7,463610.1,73036.7,527.7,122.6,2.0,36.3,36.9,36.6,606741.7,96967.8,454.7,111.6,2.4,1
38.5,33.2,25.7,450164.5,73322.4,444.7,134.6,2.5,42.2,26.7,17.9,425969.7,74843.9,550.3,90.6,2.3,0
54.3,26.0,25.9,355069.4,74249.1,431.7,117.6,2.6,51.1,29.9,27.5,512295.2,84215.5,419.8,153.5,2.1,0
39.8,21.7,25.8,511635.7,70784.0,472.0,110.6,2.3,48.3,36.4,36.6,588687.1,97034.0,548.0,130.1,2.8,1
41.6,32.6,27.8,524125.9,82759.1,597.1,76.3,2.4,33.7,31.4,20.8,611939.3,69348.8,514.2,75.0,2.0,0
49.8,33.1,32.6,574473.0,93618.7,529.7,98.7,2.2,45.2,34.2,37.2,650765.5,104061.0,642.0,118.9,2.2,1
38.4,26.5,32.4,617167.8,83744.6,691.2,75.9,2.6,40.0,40.5,35.7,629517.8,100491.4,609.4,73.3,2.5,1
51.6,31.3,33.8,590647.2,104594.1,621.8,142.6,2.8,36.5,30.3,25.0,545297.6,80522.5,632.3,115.9,2.4,0
46.9,27.1,32.8,629319.2,92199.4,718.8,120.5,2.9,39.9333333333,26.6666666667,22.4666666667,494210.1,73851.9,542.266666667,135.833333333,3.06666666667,1
38.2,30.3,31.2,528154.1,88990.0,532.2,107.2,2.3,40.3,37.3,33.9,630436.3,88482.1,572.9,115.8,2.7,0
45.3,29.6,32.2,585878.7,107672.0,576.2,68.1,2.5,49.4,33.6,34.3,522496.8,89085.6,472.0,99.0,2.7,1
47.7,33.4,27.5,611925.8,95537.6,525.5,154.8,2.0,41.7,30.1,33.6,559977.4,96640.0,589.9,108.0,2.7,1
35.7333333333,32.4666666667,32.9333333333,553232.5,78730.2333333,480.7,118.866666667,3.3,36.5,28.8,29.4,562832.6,89721.8,656.9,78.5,2.7,1
46.1,33.8,32.4,630711.9,92530.9,583.0,106.5,2.3,56.4,31.4,25.8,416651.5,84211.9,464.7,168.6,2.0,0
40.7,35.6,33.6,502054.6,90232.6,527.4,74.8,1.9,46.0,27.7,27.3,596009.5,86402.0,532.5,89.6,2.8,1
36.5,28.0,38.1,569915.6,91895.5,687.6,54.2,2.7,37.8,37.9,34.7,589691.8,98600.1,632.0,73.0,2.0,0
41.0,31.5,29.2,483222.6,75710.7,395.0,81.1,2.6,44.6,30.1,36.1,691938.6,100427.0,552.9,139.2,2.4,0
46.0,37.0,33.6,621123.5,94608.8,544.4,89.4,2.1,42.8,32.8,32.3,628990.4,79580.5,464.1,115.7,2.5,1
38.3,26.95,19.9,440746.35,65499.75,543.2,81.4,1.85,24.9333333333,30.9,22.6333333333,533580.6,68114.4,588.7,59.6,1.83333333333,1
42.6,36.3333333333,17.2666666667,362428.133333,65187.9333333,383.2,144.0,1.76666666667,37.6,33.7,27.2,479603.1,75735.8,488.5,98.7,2.2,0
38.9,34.1,32.4,513306.5,82489.3,461.9,83.2,2.5,41.7,32.2,40.5,553025.65,90176.35,562.2,93.7,2.4,1
41.4,30.1,32.7,599491.8,92488.6,724.9,105.6,2.9,43.3,32.6,28.2,556682.3,87088.3,583.0,89.3,2.5,0
44.5,32.0,36.1,631638.1,94545.7,685.1,109.5,2.3,42.4,32.7,30.0,590579.7,94874.0,694.5,109.5,2.2,1
37.4,34.8,29.4,658866.1,99611.5,709.0,76.7,1.8,45.4,37.2,33.8,538401.85,99712.55,519.1,184.1,2.5,0
37.1,37.9,40.7,681925.8,115823.1,689.8,87.1,2.5,43.6,26.9,33.6,551277.9,82427.5,535.5,151.0,3.4,0
49.2,27.0,32.7,542906.6,93104.1,549.4,105.8,2.5,35.8,27.9,30.3,606597.5,99521.4,587.5,91.2,2.1,1
36.0,30.2,27.9,511766.2,81846.7,579.3,96.7,1.8,38.5,29.6,29.8,606401.8,88498.4,742.7,110.5,2.3,0
43.0,29.0,27.9,502792.5,80003.4,586.0,109.3,3.3,51.7,25.5,25.8,496412.8,81742.1,357.7,190.5,2.2,0
57.3,32.5,28.8,603593.9,92221.5,425.3,111.1,2.0,35.7,35.9,28.0,588587.1,88279.0,511.1,97.0,1.8,0
49.5,28.1,33.1,582172.1,89216.2,601.7,132.1,2.9,35.0,28.5,35.9,638055.1,94532.6,816.7,107.1,1.7,1
42.3,34.2,24.4,467964.3,70554.5,509.6,105.1,1.7,43.7,26.0,38.0,551016.5,91169.0,585.9,81.3,3.4,0
40.8,31.0,38.5,548008.9,99437.4,507.2,58.8,3.1,29.6,34.5,27.9,462250.3,80635.3,484.2,72.9,2.0,1
37.0,28.6,29.2,505035.7,80920.1,455.4,99.6,2.6,42.8,32.0,38.8,679257.7,106726.9,667.6,89.5,2.6,0
39.1,30.0,34.4,630425.8,102465.6,716.1,106.4,2.6,48.4,28.9,32.5,576632.3,86121.4,571.1,134.8,3.0,0
35.25,32.0,22.175,433176.525,70409.3,357.975,66.65,1.725,49.275,39.85,20.925,410386.1,72346.225,397.4,61.325,1.925,0
36.6,29.3,20.4,432189.4,76153.4,491.2,88.2,2.1,44.9,25.0,27.3,511920.4,82935.3,545.2,128.1,2.7,0
41.3,24.9,23.5,574368.8,72483.8,611.3,121.7,2.3,45.6,23.6,26.9,540981.2,87884.5,651.6,124.5,2.8,0
52.7,38.0,30.0,573955.5,92528.0,588.5,90.8,2.0,58.7,27.1,38.7,636673.2,107994.8,594.3,107.4,3.1,0
39.8,29.3,21.1,470267.1,77211.2,623.3,106.6,2.2,43.5,35.0,27.8,604228.3,89028.6,556.1,85.0,2.0,1
39.5,30.2,30.3,487008.0,74801.0,512.8,131.2,2.2,50.3,25.4,31.5,604119.4,90240.3,508.8,147.3,3.6,0
46.0,31.6,28.3,553032.4,91207.6,538.2,105.0,3.0,52.5,30.2,28.4,495601.6,90739.9,478.4,144.1,2.6,0
41.9,24.3,26.4,462197.0,66546.4,437.4,145.5,2.9,47.5666666667,23.1333333333,32.1,553443.133333,96215.3333333,689.033333333,129.866666667,3.33333333333,0
47.0,35.0,32.2,556344.1,82745.1,608.6,180.1,2.8,43.7,29.8,30.2,615319.9,92830.1,696.9,125.1,2.6,0
38.6,42.2,28.8,663153.7,100124.6,668.5,111.1,1.9,45.8,32.0,25.8,484259.6,82721.8,562.2,89.8,2.2,0
43.2,28.0,32.0,555410.2,94949.0,533.8,110.5,2.3,41.2,31.2,27.0,486195.0,80087.7,475.7,111.4,2.2,1
47.0,21.9,23.6,527922.2,78655.3,643.0,131.7,3.1,44.3,21.1,29.6,523823.1,93627.7,629.5,147.4,3.3,0
47.2571428571,32.8857142857,36.9142857143,513791.2,87774.5428571,415.428571429,98.6714285714,2.61428571429,44.4,32.1,31.8,571206.9,106197.6,511.4,137.2,2.2,0
46.8,34.9,30.1,541844.0,91263.8,599.1,103.0,2.3,33.3,37.3,46.4,637136.4,122247.4,671.8,63.6,2.3,0
44.6,36.1,31.6,628833.6,85420.2,420.6,96.7,2.4,36.5,30.8,28.5,457505.5,75583.0,423.9,73.7,2.5,0
29.0,27.1,28.4,564367.866667,78902.0,714.033333333,76.5,2.46666666667,42.7333333333,33.6333333333,36.7,644782.6,104791.633333,645.766666667,124.933333333,2.7,0
33.5,29.4,26.7,599196.1,78940.2,665.1,113.6,2.1,38.8,31.7,29.7,651112.3,85809.0,608.9,164.9,2.3,0
31.8,30.0333333333,24.8666666667,623592.7,84799.0666667,792.1,86.3333333333,1.9,30.2,26.2,32.2,579589.5,80535.6,585.8,118.8,2.7,1
41.4,29.5,24.7,519729.0,72021.2,518.6,119.8,2.4,47.0,30.8,39.5,636626.1,100524.2,469.6,121.3,2.9,0
43.9,29.8,29.4,656733.3,96729.5,696.0,127.1,2.3,50.0,28.3,26.9,483228.0,80115.9,571.7,139.9,2.4,1
50.4,38.8,32.2,578106.5,90060.1,547.9,129.2,2.6,40.6,31.3,31.2,569190.6,93682.2,629.5,93.9,2.6,1
35.8,37.2,41.8,681685.8,101415.8,639.3,100.2,2.0,36.6,33.2,29.0,574869.9,94231.6,638.0,98.2,2.2,0
41.7,26.8,24.0,435391.5,69280.7,446.2,130.4,2.1,46.8,25.8,30.8,666636.7,90784.9,508.0,90.1,2.7,0
51.2,27.8,26.1,509540.9,77267.0,513.7,119.1,2.8,36.7,25.7,24.0,518272.9,67278.0,562.8,114.2,2.3,1
51.6,30.1,26.6,554144.6,81772.3,488.9,164.8,3.0,42.8,26.3,31.7,575092.3,100190.3,685.7,84.8,2.7,1
35.3,26.1,30.3,604847.4,90738.9,778.5,112.7,2.2,47.7,35.5,29.6,493752.5,84500.7,589.3,88.9,2.2,1
38.2,30.9,36.3,575776.2,95119.1,681.9,83.5,2.2,41.0,32.8,31.6,621327.8,95644.4,636.3,86.1,2.9,1
47.9,31.7,30.7,559679.9,90726.0,532.1,118.5,3.2,46.3,33.6,35.2,600387.9,103684.9,580.7,122.3,2.3,0
