45.6,35.3,26.2,463342.1,85609.0,543.7,103.5,2.5,214125,41.6571428571,32.9,31.1714285714,573420.714286,95192.0571429,497.014285714,88.4142857143,2.81428571429,353566,0
41.6,34.2,37.5,607497.7,106479.0,573.5,80.3,2.3,139767,34.3,30.5,32.6,605940.6,89339.7,661.8,82.3,2.0,358482,0
38.0,25.5,29.725,593541.7,83361.05,624.7,103.025,3.175,142552,51.1,28.6,37.0,629893.7,101803.3,587.1,128.4,3.1,81430,0
43.0,42.2,35.1,665018.0,109169.0,586.4,105.0,1.9,805642,45.0,29.7,37.9,721979.1,109619.8,675.2,157.1,2.9,780651,0
49.8,24.4,24.0,500895.9,81649.5,591.6,181.6,3.2,165590,36.6,28.2,28.6,575670.5,84575.2,723.5,122.7,2.8,174721,1
40.8,31.5,30.4,681372.2,91590.8,710.5,89.4,1.6,367253,44.1,30.0,37.7,617722.8,95082.9,674.2,138.7,3.3,250528,1
34.2,28.8,38.1,594762.7,99795.6,744.2,97.3,2.5,444275,44.8,23.4333333333,23.1666666667,476876.333333,70262.9333333,547.733333333,142.1,2.33333333333,1271165,1
43.8,27.7,30.2,507104.9,87750.1,570.8,88.6,2.8,1171932,33.6,27.8,29.5,548912.7,80524.0,615.9,83.4,2.5,409165,0
45.3,27.6,30.5,481723.9,85991.0,586.7,153.5,3.1,199510,45.2,24.7,34.2,629364.8,96240.9,642.7,145.4,3.5,832561,0
33.6,30.7,30.7,594724.5,76747.2,596.9,124.7,2.4,163299,34.3,27.2,38.2,699910.6,100865.7,680.3,107.5,2.7,357926,0
48.0333333333,35.8,28.3666666667,620474.9,82283.7,587.766666667,99.8,2.23333333333,225552,36.0,33.6,32.0,628409.2,95083.3,626.5,81.6,2.7,299203,0
42.4,30.0,27.9,550802.6,81720.1,453.1,131.7,2.3,97486,41.5333333333,29.6333333333,26.9,473496.2,74794.9666667,520.666666667,106.366666667,2.43333333333,230137,1
37.9,31.7,29.2,612896.9,86114.6,657.2,92.0,2.3,384535,51.5,23.6,20.7,472658.3,70165.3,471.0,136.5,2.8,183840,0
55.5,30.1,19.5,401719.7,71144.6,387.6,122.2,2.6,229782,44.8,26.3,24.1,455671.6,68289.2,465.4,129.7,2.3,200493,0
35.2,36.9,26.4,543343.9,81287.4,590.2,59.2,2.3,125560,44.0,33.4,25.1,409552.3,70335.6,429.2,57.5,2.7,190143,0
48.1,31.3,30.4,551042.0,87559.9,590.6,136.3,3.1,791973,37.9,37.1,30.4,538003.2,94162.2,538.6,113.0,2.6,1098221,0
44.3,27.0,33.2,518348.6,92142.1,429.3,112.2,2.8,509418,36.5,33.0,34.9,622571.5,92265.7,643.8,85.0,2.0,262809,1
36.5,27.7,18.1,457360.4,61855.8,527.9,118.6,2.2,43604,47.3,30.6,25.3,563674.1,73061.6,413.6,124.0,2.3,161587,0
36.2,22.8,30.0,548374.1,80272.7,538.7,105.9,2.5,206357,48.8,27.6,30.1,529508.2,92421.3,594.6,133.7,2.9,842988,1
30.6,26.5,29.5,560564.166667,77189.6666667,587.8,94.8333333333,2.13333333333,83268,38.4,35.7,25.5,543440.8,81596.1,659.8,84.7,2.7,131599,1
42.0,30.5,27.3,563533.6,88747.4,595.5,94.6,2.1,358518,42.8,32.4,26.0,567889.9,95221.6,651.0,95.5,1.9,143919,1
52.6,36.4,36.9,644998.3,102832.3,527.3,145.6,2.7,360352,37.9,31.3,26.8,415359.9,63767.1,361.8,79.1,2.2,62902,1
41.7,32.9,35.7,658809.1,103174.2,774.7,113.2,2.8,318492,46.1,29.8,23.4,493530.4,75883.2,556.1,124.9,2.7,847386,0
41.2,28.7,30.4,517945.0,82198.1,434.0,128.3,2.2,1265996,40.9,34.6,33.0,545550.9,90844.9,632.2,130.0,2.5,497250,1
46.0,30.9,24.3,393702.0,67282.3,396.5,134.4,1.6,148019,36.9,28.6,28.9,545776.5,89975.4,548.6,121.8,2.7,333708,1
37.8,36.5,33.6,603848.8,96245.6,665.6,123.1,2.0,175138,37.3,29.3,26.4,495610.5,77036.6,508.1,121.2,2.3,902981,0
40.2,26.7,33.4,652671.7,96402.6,756.6,99.7,2.6,85292,41.7,31.7,33.7,512345.1,86683.9,455.9,94.9,3.3,103263,1
40.1,23.7,19.7,435231.6,60973.7,464.6,105.4,2.2,43850,37.9,27.3,32.6,624934.8,91680.7,766.7,106.4,3.2,396615,1
36.3,32.2,30.2,601952.5,81308.8,544.3,81.4,2.3,169357,46.7,30.8,31.0,494499.0,96939.1,537.8,113.5,2.9,485730,1
38.8,27.6,32.2,532387.1,77015.0,462.6,80.7,2.7,198617,39.8,27.1,36.0,579788.8,100041.8,657.5,114.8,2.8,231741,0
46.8,31.2,29.3,499516.9,83994.5,595.1,80.8,2.8,220326,39.7,33.6,32.9,542431.1,92061.9,617.1,82.9,2.7,577784,0
34.3,36.1,33.4,623247.9,103621.9,713.2,96.0,2.0,400163,36.2,33.1,36.7,677828.6,102990.6,584.7,89.5,2.3,440887,1
45.4,35.9,27.7,535732.2,82115.6,485.8,113.0,2.4,540048,34.4,30.8,34.5,666848.8,102397.2,595.0,77.3,2.7,2262893,1
36.8,27.4,26.9,534507.3,75919.6,537.6,119.5,2.5,1405536,36.7,34.2,44.5,728020.6,116272.9,720.4,85.1,2.5,357645,1
38.1,33.7,23.5,495532.9,77636.0,622.8,85.3,2.0,90300,40.4,30.5,21.8,444532.2,68858.3,413.1,91.1,2.7,370219,0
46.2,30.5,26.6,440610.5,75457.7,566.7,98.8,2.6,1301631,39.3,38.8,47.2,691876.1,111867.0,579.5,108.2,3.0,118211,1
41.1,32.4,21.4,563094.9,74810.5,524.5,130.6,1.9,102435,39.5,35.0,33.8,684405.7,89355.4,558.1,87.9,2.5,1134390,1
39.6,33.6222222222,25.3888888889,559524.111111,80999.4222222,488.722222222,84.4,2.13333333333,79612,29.1666666667,31.4333333333,29.2,556450.033333,89250.5333333,744.866666667,66.0333333333,2.63333333333,121261,0
43.2,33.0,31.9,482163.6,80664.4,464.2,67.0,2.4,127398,31.2,35.9,26.1,462285.8,70572.7,459.4,79.8,1.7,3201384,1
35.4,22.0,23.0,451864.0,59664.7,475.3,99.0,2.2,364488,37.9,27.8,32.1,651394.1,97596.8,760.9,99.9,2.2,535070,0
42.4,27.5,26.1,550472.5,82927.5,634.0,110.4,2.9,389346,42.0,27.5,30.4,596520.3,81876.4,649.7,168.1,2.8,812064,1
31.9,21.75,21.75,391326.8,61211.75,307.25,64.45,3.0,62979,42.1,27.7,33.5,582421.9,87148.3,512.8,143.6,3.2,402207,1
39.8,25.8,34.4,654357.7,102052.7,719.6,95.7,3.6,220644,51.1,28.7,29.5,653253.1,88988.9,581.4,133.5,3.2,984554,0
43.1,25.6,26.2,507790.3,76247.3,509.2,107.6,2.3,335342,49.0,29.1,28.0,519118.2,85899.8,571.3,190.0,2.1,76473,1
41.7,30.3,27.8,500187.1,77171.6,595.9,120.4,2.2,256080,40.7,31.8,30.4,498182.5,72341.4,366.4,136.0,2.4,430566,1
38.0,35.6,36.2,638732.6,94450.0,558.5,72.9,2.3,313448,41.2,40.8,25.0,451793.1,79820.7,457.6,72.9,1.6,77921,0
38.1,31.2,29.8,566547.9,81587.6,593.9,90.9,2.5,259429,40.4,36.4,30.1,652869.9,96795.9,606.3,97.2,2.1,63609,1
38.0,25.2,21.8,447020.8,74240.6,576.7,130.8,2.4,145203,40.9,29.7,25.9,564580.0,71296.5,481.7,132.0,2.6,39781,0
39.0,28.1,31.4,591324.4,87631.2,642.0,105.3,2.3,154670,43.1,29.4,31.3,486474.1,83637.8,438.3,94.3,2.7,390799,1
40.9,24.7,26.9,493756.1,83091.6,662.8,108.9,3.2,1088846,39.3,25.5,29.9,560077.5,81623.2,457.2,127.9,2.7,210880,1
34.8,39.4,34.6,531355.0,90838.7,506.0,57.8,1.7,307996,38.3,30.6,27.9,479907.2,80098.8,477.4,120.3,2.5,821723,0
34.9,32.3,49.3,549292.8,105595.4,491.7,95.5,2.4,141495,42.1,37.4,33.2,626765.0,100035.2,708.5,82.4,2.5,527656,1
38.7,27.1,24.6,550905.1,81680.8,516.7,131.7,2.3,2875891,31.9,21.5,25.0,490565.2,66485.5,497.0,104.7,2.7,202766,1
41.5,26.5,31.1,589652.0,93289.3,622.3,112.3,2.7,179594,37.7,29.1,33.2,587024.0,89268.8,664.7,112.9,2.2,227334,0
43.2,27.4,31.6,526647.6,79953.4,527.2,123.2,2.4,245992,42.4,28.2,30.4,499241.1,86485.2,509.7,119.4,2.4,189421,0
39.1,26.5,27.6,596141.1,85765.1,706.6,94.0,2.3,526503,31.8,33.9,27.2,591315.5,82013.3,696.9,88.9,2.1,102910,1
42.1,29.1,29.8,554336.7,87943.8,518.2,133.6,2.6,155023,46.5,30.4,30.9,537522.8,89237.6,590.9,139.0,3.0,395366,0
32.3,31.8,24.2,531051.8,73684.6,523.1,75.8,1.8,448829,49.0,30.5,31.6,554264.1,90951.4,593.2,132.3,2.9,403275,0
48.0,25.5,20.6,480361.1,74921.0,590.9,142.6,2.7,1143483,38.8,33.9,23.9,494706.3,84995.6,562.0,130.6,1.2,199786,1
51.3,32.9,32.1,608834.2,91282.9,337.8,132.6,2.2,286654,41.2,28.2,34.4,651645.3,102971.4,681.3,95.5,2.7,1230208,0
39.4,35.1,28.9,514314.3,85981.9,468.5,91.8,2.3,426231,35.5,34.8,34.8,538206.6,82768.1,555.6,80.7,1.8,599654,1
38.3,33.9,37.8,655555.8,111186.6,713.3,67.1,2.3,218763,45.2,31.6,35.9,676448.4,99147.9,588.4,93.3,2.7,190950,0
36.2,32.0,40.4,610021.5,105191.3,699.2,79.0,2.8,307324,36.0,28.4,37.9,553123.1,104261.9,629.8,77.5,2.9,243585,1
47.9,25.8,27.0,574983.9,86766.7,513.1,148.9,2.1,767726,41.9,32.2,33.7,618354.3,100925.9,564.1,154.1,2.4,847896,1
40.9,25.9,41.3,694944.5,94299.6,604.3,118.4,3.4,369546,41.0,38.4,41.5,614588.0,98664.4,630.7,87.6,2.9,41068,1
42.2,34.6428571429,28.6285714286,550175.985714,84035.2142857,551.128571429,148.471428571,2.27142857143,420214,34.7,28.6,26.9,483377.4,71730.3,486.2,105.1,2.7,387771,0
38.9,38.3,29.7,470540.7,82566.4,445.0,90.4,2.4,202486,37.7,28.1,26.5,542559.6,88902.1,616.5,70.8,1.6,81139,1
47.9,29.7,30.7,612134.3,107613.0,631.7,98.2,2.3,101019,48.2,33.4,33.3,547608.6,89477.1,590.5,106.6,2.9,120316,0
40.3333333333,26.7777777778,26.8555555556,611570.977778,86295.6555556,735.788888889,103.944444444,2.86666666667,66576,41.5,33.6,31.6,632906.1,103011.2,756.6,116.1,2.3,114288,1
42.4,30.8,31.9,576972.0,95330.0,576.7,112.9,2.7,554279,52.7,31.7,27.4,569454.7,86628.2,639.7,132.0,2.6,136721,1
38.4,31.6,24.7,461872.8,63176.9,475.5,102.2,1.7,329723,47.8,34.4,37.3,637576.8,95280.9,526.4,108.9,3.0,40440,0
35.8,30.6,31.9,652757.7,83772.0,587.9,114.3,2.4,95949,43.2,26.0,29.4,556821.9,81543.5,569.3,100.9,3.4,241533,1
57.6,32.9,26.5,451510.5,74620.5,449.3,95.7,2.1,92298,37.3,34.5,28.65,446395.9,74394.9,447.0,87.7,2.15,49120,0
39.2,33.1,37.5,659546.5,104908.0,617.8,89.6,2.6,464124,41.7,30.9,32.2,589410.6,84014.9,635.9,92.4,2.7,146013,1
38.7,34.4333333333,30.3666666667,710762.366667,92176.3666667,826.5,85.3,2.16666666667,582134,41.1,28.3,28.7,543411.0,91741.2,615.7,119.4,2.4,61521,1
43.0,24.7,29.0,508016.4,74682.1,539.8,132.8,2.9,519111,46.4,31.1,28.2,521274.5,80306.6,610.0,159.0,2.9,682759,0
42.4,34.3,31.5,572357.2,98597.0,589.0,99.7,2.4,71593,37.4,32.3,25.1,586586.3,84650.6,661.7,110.6,1.7,342236,1
